Keyword,Name,Full_Address,Street_Address,City,Zip,Municipality,State,Country,Timezone,Description,Phone_1,Phone_Standard_format,Email_From_WEBSITE,Website,Domain,Claimed_google_my_business,Reviews_count,Average_rating,Business_Status,Hours,Saturday,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Latitude,Longitude,Coordinates,Plus_Code,Place_ID,GMB_URL,CID,Google_Knowledge_URL,Kgmid,Image_URL,Favicon,Review_URL,Facebook_URL,Linkedin_URL,Twitter_URL,Youtube_URL,Meta_Description,Uuid,Accessibility,Service_options,Offerings,Instagram_URL,Payments,From_the_business,Planning,Crowd,Amenities,Recycling
HVAC,SG Mechanical Air  AC Repair  Installation  Service,3446 N 29th Ave  Phoenix  AZ 85017  United States,3446 N 29th Ave,Phoenix,85017,United States,Arizona,US,America/Phoenix, ,+16237779577,(623) 777-9577,info@sgmechanicalair.com,https://www.sgmechanicalair.com/,sgmechanicalair.com,Yes,373,4.9,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.4897293,Lng -112.1210401,"33.4897293,-112.1210401",8559FVQH+VHW,ChIJh8g4MPZBK4cRY9-fxB7OPLs,https://www.google.com/maps/place/?q=place_id:ChIJh8g4MPZBK4cRY9-fxB7OPLs,13491885215238315875,https://www.google.com/search?kgmid=/g/1tj89x31,/g/1tj89x31,https://lh5.googleusercontent.com/p/AF1QipOcuUhiu0uHVPrl6QJixyxjbfmDfsAM0wddZWsz,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.sgmechanicalair.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJh8g4MPZBK4cRY9-fxB7OPLs&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/sgmechanicalairaz/,https://www.linkedin.com/company/sg-mechanical, ,,"SG Mechanical Heating & Air offers heating, air conditioning, indoor air quality, and many more services for both residential and commercial in Phoenix, AZ.",0ahUKEwibx-bmprCOAxVQUqQEHdcRDXYQ8BcIzQQoFA,Wheelchair accessible seating,Online estimates | Onsite services,Repair services,https://www.instagram.com/sgmechanicalairaz/,,Identifies as women-owned,,LGBTQ+ friendly | Transgender safespace,Gender-neutral restroom,
HVAC,Veterans AC Repair Phoenix,4235 W Opportunity Way STE 104  Phoenix  AZ 85086  United States,4235 W Opportunity Way STE 104,Phoenix,85086,United States,Arizona,US,America/Phoenix, ,+16028301499,(602) 830-1499,,https://www.veteransacphx.com/ac-repair/?utm_campaign=gmb,veteransacphx.com,Yes,110,5,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.864609699999995,Lng -112.1497723,"33.864609699999995,-112.1497723",8559VV72+R3X,ChIJm3BM-wSipYERCdc4X1GcRP0,https://www.google.com/maps/place/?q=place_id:ChIJm3BM-wSipYERCdc4X1GcRP0,18249883463315937033,https://www.google.com/search?kgmid=/g/11t9bbvp42,/g/11t9bbvp42,https://lh5.googleusercontent.com/p/AF1QipOlxasJrBwb4bQgVkUggCP8XDbHJYrThbVHKNnY,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.veteransacphx.com/ac-repair/?utm_campaign=gmb&size=48","https://search.google.com/local/reviews?placeid=ChIJm3BM-wSipYERCdc4X1GcRP0&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",http://www.facebook.com/veteransacphx,https://www.linkedin.com/in/christian-adams-466157251/, ,https://www.youtube.com/@veteransacphx,"Veterans AC PHX: Your reliable AC Repair in Phoenix, AZ. Call us at 480-468-4881 for efficient AC repair and a cool, comfortable home or business.",0ahUKEwibx-bmprCOAxVQUqQEHdcRDXYQ8BcI-wQoFQ,Wheelchair accessible parking lot | Wheelchair accessible restroom | Wheelchair accessible seating,Onsite services | Online estimates | Language assistance,Repair services,https://www.instagram.com/veteransacphx/,Credit cards | Credit cards,Identifies as veteran-owned,Appointment required,LGBTQ+ friendly,Gender-neutral restroom,
HVAC,Biltmore Mechanical Heating And Cooling LLC,5021 N 20th St #10533  Phoenix  AZ 85064  United States,5021 N 20th St #10533,Phoenix,85064,United States,Arizona,US,America/Phoenix, ,+16028857328,(602) 885-7328,sales@biltmoremechanical.com,http://www.biltmoremechanical.com/,biltmoremechanical.com,Yes,40,5,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.4954908,Lng -112.0718654,"33.4954908,-112.0718654",8559FWWH+57R,ChIJuU3o1dsNK4cRlY9mTiJsIgg,https://www.google.com/maps/place/?q=place_id:ChIJuU3o1dsNK4cRlY9mTiJsIgg,586149796111617941,https://www.google.com/search?kgmid=/g/11h3nthq9l,/g/11h3nthq9l,https://lh5.googleusercontent.com/p/AF1QipNB0hNHcY8KUgUCts04ShCgUurmGMnFj7pJqVVu,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.biltmoremechanical.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJuU3o1dsNK4cRlY9mTiJsIgg&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/ductmoddave/, ,https://twitter.com/wordpress,,,0ahUKEwibx-bmprCOAxVQUqQEHdcRDXYQ8BcIpwUoFg,,,Repair services,https://www.instagram.com/explore/tags/wordcamp/,,,,,,
HVAC,LJ Refrigeration Co.,2241 W Calle Marita  Phoenix  AZ 85085  United States,2241 W Calle Marita,Phoenix,85085,United States,Arizona,US,America/Phoenix, ,+14809485004,(480) 948-5004,,https://www.ljrefrigeration.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,ljrefrigeration.com,Yes,198,5,open,"Wednesday, 8 AM-5 PM; Thursday, 8 AM-5 PM; Friday, 8 AM-5 PM; Saturday, Closed; Sunday, Closed; Monday, 8 AM-5 PM; Tuesday, 8 AM-5 PM; ",Closed,Closed,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,Lat 33.7715666,Lng -112.10820749999999,"33.7715666,-112.10820749999999",8559QVCR+JPF,ChIJ9w2MI26fK4cRkRK3ODkN4Ho,https://www.google.com/maps/place/?q=place_id:ChIJ9w2MI26fK4cRkRK3ODkN4Ho,8854091406826214033,https://www.google.com/search?kgmid=/g/1tph261b,/g/1tph261b,https://lh5.googleusercontent.com/p/AF1QipNXcwpxrwx0aI6BeSr5f2o_UnyKiVGhtwlath3D,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.ljrefrigeration.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&size=48","https://search.google.com/local/reviews?placeid=ChIJ9w2MI26fK4cRkRK3ODkN4Ho&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/LJRefrigerationScottsdale/, ,https://twitter.com/ljrefrigeration,,"Experience expert HVAC services in Phoenix with LJ Refrigeration. From repairs to installations, we ensure your home stays comfortable. Call today for service!",0ahUKEwibx-bmprCOAxVQUqQEHdcRDXYQ8BcIzwUoFw,,,Repair services,,,,,,,
HVAC,Northern Air Mechanical Services,5353 N 16th St #105  Phoenix  AZ 85016  United States,5353 N 16th St #105,Phoenix,85016,United States,Arizona,US,America/Phoenix, ,+14803528710,(480) 352-8710,,https://northernairac.com/,northernairac.com,Yes,87,4.7,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.5161679,Lng -112.0469574,"33.5161679,-112.0469574",8559GX83+F67,ChIJxShrAmxLKocRalF7KGGGJ2s,https://www.google.com/maps/place/?q=place_id:ChIJxShrAmxLKocRalF7KGGGJ2s,7721287837999124842,https://www.google.com/search?kgmid=/g/11byflm1wh,/g/11byflm1wh,https://lh5.googleusercontent.com/p/AF1QipOuKq2NiI9X61jRDQHw3ZBuvc9c84jVieB948YK,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://northernairac.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJxShrAmxLKocRalF7KGGGJ2s&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , , , ,0ahUKEwibx-bmprCOAxVQUqQEHdcRDXYQ8BcI-QUoGA,,Online estimates,Repair services, ,,,,LGBTQ+ friendly,,
HVAC,The AC Team,5237 W Montebello Ave unit C-13  Glendale  AZ 85301  United States,5237 W Montebello Ave unit C-13,Glendale,85301,United States,Arizona,US,America/Phoenix, ,+16022008326,(602) 200-8326,theacteamaz@gmail.com,https://www.theacteam.com/,theacteam.com,Yes,285,5,open,"Wednesday, 8 AM-11 PM; Thursday, 8 AM-11 PM; Friday, 8 AM-11 PM; Saturday, Closed; Sunday, Closed; Monday, 8 AM-11 PM; Tuesday, 8 AM-11 PM; ",Closed,Closed,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,Lat 33.519688699999996,Lng -112.1720404,"33.519688699999996,-112.1720404",8559GR9H+V5G,ChIJ_c0tCvdmK4cRlm-XwXbLp3s,https://www.google.com/maps/place/?q=place_id:ChIJ_c0tCvdmK4cRlm-XwXbLp3s,8910314098690322326,https://www.google.com/search?kgmid=/g/11cs3zz5tc,/g/11cs3zz5tc,https://lh5.googleusercontent.com/p/AF1QipPZ3ICeyYPBRxzHKKB6ZrtLjJUR7bi6wFpxyzpa,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.theacteam.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJ_c0tCvdmK4cRlm-XwXbLp3s&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/theacteamaz/, , ,,"Experience honest HVAC service in Phoenix, AZ at The AC Team Heating & Cooling LLC. No unnecessary repairs, no upselling. Schedule your appointment today!",0ahUKEwibx-bmprCOAxVQUqQEHdcRDXYQ8BcIpQYoGQ,,Online estimates,,,,,,,,
HVAC,Pinon Air Heating and Cooling,5968 W Osborn Rd  Phoenix  AZ 85033  United States,5968 W Osborn Rd,Phoenix,85033,United States,Arizona,US,America/Phoenix, ,+16232885654,(623) 288-5654,,https://www.pinonaircooling.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,pinonaircooling.com,Yes,74,4.9,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.4879606,Lng -112.18944649999999,"33.4879606,-112.18944649999999",8559FRQ6+56M,ChIJ47mMIrAVK4cRMtbxKFiGKk0,https://www.google.com/maps/place/?q=place_id:ChIJ47mMIrAVK4cRMtbxKFiGKk0,5560404403144480306,https://www.google.com/search?kgmid=/g/11nmzl143p,/g/11nmzl143p,https://lh5.googleusercontent.com/p/AF1QipPP46a21q2RNaj86QiGWI6qILG0JwNSJehfz9eL,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.pinonaircooling.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&size=48","https://search.google.com/local/reviews?placeid=ChIJ47mMIrAVK4cRMtbxKFiGKk0&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/profile.php?id=100068168252689&sk=reviews, , ,,"Pinon Air Heating & Cooling offers expert AC and heating repair, replacement and installation in Phoenix, AZ. Ensure your home comfort with us today!",0ahUKEwiRwM7xprCOAxW1UKQEHeapKPsQ8BcICygG,Wheelchair accessible parking lot,Online estimates | Onsite services | Language assistance,Repair services,https://www.instagram.com/pinon_air_heating_and_cooling/,Credit cards | Credit cards,,Appointment required,,,
HVAC,ACE Home Services,4814 S 35th St  Phoenix  AZ 85040  United States,4814 S 35th St,Phoenix,85040,United States,Arizona,US,America/Phoenix, ,+16028302365,(602) 830-2365,info@acehomeaz.com,https://acehomeaz.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*9*ace-home-services-phoenix,acehomeaz.com,Yes,6253,4.7,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.402765699999996,Lng -112.00732649999999,"33.402765699999996,-112.00732649999999",8559CX3V+433,ChIJ1TqXDgsPK4cRjmNCS3whYqI,https://www.google.com/maps/place/?q=place_id:ChIJ1TqXDgsPK4cRjmNCS3whYqI,11700951599584273294,https://www.google.com/search?kgmid=/g/1v3_3479,/g/1v3_3479,https://lh5.googleusercontent.com/p/AF1QipPc92BlsrTckmtKhxTsy6gMPi0t_yZh8Oc4tP7x,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://acehomeaz.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*9*ace-home-services-phoenix&size=48","https://search.google.com/local/reviews?placeid=ChIJ1TqXDgsPK4cRjmNCS3whYqI&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/AceHomeServicesAZ/, , ,,"ACE Cooling, Heating, Plumbing, and Electric has served the people of Arizona for 30+ years, consistently providing masterful, quality services.",0ahUKEwiRwM7xprCOAxW1UKQEHeapKPsQ8BcINigH,,Onsite services,Repair services,https://www.instagram.com/acehomeaz/?hl=en,,Identifies as veteran-owned,,,,
HVAC,One Hour Heating & Air Conditioning,9831 S 51st St Suite D133  Phoenix  AZ 85044  United States,9831 S 51st St Suite D133,Phoenix,85044,United States,Arizona,US,America/Phoenix, ,+16233779569,(623) 377-9569,jordan.ristau@outlook.com,https://www.onehourheatandair.com/west-valley/?utm_source=organic&utm_medium=GBP&utm_campaign=gbp_main,onehourheatandair.com,Yes,192,5,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.357147399999995,Lng -111.9744314,"33.357147399999995,-111.9744314",855C924G+V64,ChIJcUT80D0FK4cRnpIngU-FrXM,https://www.google.com/maps/place/?q=place_id:ChIJcUT80D0FK4cRnpIngU-FrXM,8335465061848421022,https://www.google.com/search?kgmid=/g/11m5yhbdyp,/g/11m5yhbdyp,https://lh5.googleusercontent.com/p/CIHM0ogKEICAgMDw05yWnQE,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.onehourheatandair.com/west-valley/?utm_source=organic&utm_medium=GBP&utm_campaign=gbp_main&size=48","https://search.google.com/local/reviews?placeid=ChIJcUT80D0FK4cRnpIngU-FrXM&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en",https://www.facebook.com/OneHourHeatingandAirConditioningofWestValley/, ,https://twitter.com/OneHourHeatAir,https://www.youtube.com/channel/UCTbwsdC5RUzSc-YVdK8ypPA?view_as=subscriber,One Hour Heating & Air Conditioning® offers professional HVAC services in the Phoenix area. Contact our HVAC contractors for services you can trust.,0ahUKEwiRwM7xprCOAxW1UKQEHeapKPsQ8BcIZCgI,,,Repair services,https://www.instagram.com/onehourheatair/?hl=en,,,,,,
HVAC,Your Phoenix HVAC Contractor,2740 E Marguerite Ave  Phoenix  AZ 85040  United States,2740 E Marguerite Ave,Phoenix,85040,United States,Arizona,US,America/Phoenix, ,+16027534851,(602) 753-4851,,https://www.heatingcoolingphoenix.com/?utm_source=google&utm_medium=google-profile&utm_campaign=gmb,heatingcoolingphoenix.com,Yes,42,5,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.4053906,Lng -112.0219669,"33.4053906,-112.0219669",8559CX4H+563,ChIJJWKJj3IPK4cRMANUNWstuBk,https://www.google.com/maps/place/?q=place_id:ChIJJWKJj3IPK4cRMANUNWstuBk,1853281185142407984,https://www.google.com/search?kgmid=/g/11rqx55j7w,/g/11rqx55j7w,https://lh5.googleusercontent.com/p/AF1QipP3vfeFUOE9T2yckD327etOAUqAdmfhmlmam9hw,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.heatingcoolingphoenix.com/?utm_source=google&utm_medium=google-profile&utm_campaign=gmb&size=48","https://search.google.com/local/reviews?placeid=ChIJJWKJj3IPK4cRMANUNWstuBk&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , ,,,0ahUKEwiRwM7xprCOAxW1UKQEHeapKPsQ8BcIjwEoCQ,,Onsite services,Repair services,,,,,,,
HVAC,Luxury Air Conditioning & Plumbing,16602 N 23rd Ave Suite 102  Phoenix  AZ 85023  United States,16602 N 23rd Ave Suite 102,Phoenix,85023,United States,Arizona,US,America/Phoenix, ,+16026495759,(602) 649-5759,,https://www.luxuryairconditioningaz.com/,luxuryairconditioningaz.com,Yes,59,4.7,open,"Wednesday, 7 AM-5 PM; Thursday, 7 AM-5 PM; Friday, 7 AM-5 PM; Saturday, Closed; Sunday, Closed; Monday, 7 AM-5 PM; Tuesday, 7 AM-5 PM; ",Closed,Closed,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,Lat 33.6365407,Lng -112.1087683,"33.6365407,-112.1087683",8559JVPR+JF9,ChIJlTJU8IlvK4cRoRR-_WUkmuo,https://www.google.com/maps/place/?q=place_id:ChIJlTJU8IlvK4cRoRR-_WUkmuo,16904864171751773345,https://www.google.com/search?kgmid=/g/11nftskrp_,/g/11nftskrp_,https://lh5.googleusercontent.com/p/CIHM0ogKEICAgIDhoaO3ZQ,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://www.luxuryairconditioningaz.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJlTJU8IlvK4cRoRR-_WUkmuo&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , , , ,0ahUKEwiRwM7xprCOAxW1UKQEHeapKPsQ8BcItwEoCg,Wheelchair accessible restroom | Wheelchair accessible seating,Onsite services | Online estimates,Repair services, ,,,,,Gender-neutral restroom,
HVAC,AC For Less,2232 E Rose Garden Loop suite 2  Phoenix  AZ 85024  United States,2232 E Rose Garden Loop suite 2,Phoenix,85024,United States,Arizona,US,America/Phoenix, ,+16029103894,(602) 910-3894, ,,,Yes,35,4.7,open,"Wednesday, 7 AM-6 PM; Thursday, 7 AM-6 PM; Friday, 7 AM-6 PM; Saturday, 7 AM-6 PM; Sunday, Closed; Monday, 7 AM-6 PM; Tuesday, 7 AM-6 PM; ",7 AM-6 PM,Closed,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,Lat 33.6779096,Lng -112.0339904,"33.6779096,-112.0339904",8559MXH8+5C6,ChIJoUplbH9vK4cRR_gCcAwya2Y,https://www.google.com/maps/place/?q=place_id:ChIJoUplbH9vK4cRR_gCcAwya2Y,7380047443376928839,https://www.google.com/search?kgmid=/g/1tfzxz21,/g/1tfzxz21,https://lh5.googleusercontent.com/p/AF1QipN3CdS56SgUfBuRxYtUfr351Z1m4_n9Uodrdn4i, ,"https://search.google.com/local/reviews?placeid=ChIJoUplbH9vK4cRR_gCcAwya2Y&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , , , ,0ahUKEwiRwM7xprCOAxW1UKQEHeapKPsQ8BcI3wEoCw,,Online estimates | Onsite services,Repair services, ,,,,,,
HVAC,Legendary Energy,7600 N 15th St Suite 150  Phoenix  AZ 85020  United States,7600 N 15th St Suite 150,Phoenix,85020,United States,Arizona,US,America/Phoenix, ,+16022669566,(602) 266-9566,,http://legendaryenergyaz.com/,legendaryenergyaz.com,Yes,209,5,open,"Wednesday, 8 AM-5 PM; Thursday, 8 AM-5 PM; Friday, 8 AM-5 PM; Saturday, Closed; Sunday, Closed; Monday, 8 AM-5 PM; Tuesday, 8 AM-5 PM; ",Closed,Closed,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,Lat 33.5481482,Lng -112.050821,"33.5481482,-112.050821",8559GWXX+7M3,ChIJu8NJPvMNK4cRvnLIFhsZdd0,https://www.google.com/maps/place/?q=place_id:ChIJu8NJPvMNK4cRvnLIFhsZdd0,15957688458794267326,https://www.google.com/search?kgmid=/g/11jpf9wglg,/g/11jpf9wglg,https://lh5.googleusercontent.com/p/AF1QipNTPSWnyYQl5yAgm1jyvJeWRP7X1ui-ehkz-aQe,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://legendaryenergyaz.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJu8NJPvMNK4cRvnLIFhsZdd0&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , ,,Legendary Energy LLC is a trusted HVAC company in Arizona. We offer various services to keep your cooling and heating system working well. Visit us!,0ahUKEwiRwM7xprCOAxW1UKQEHeapKPsQ8BcIiAIoDA,,,Repair services,,,,,,,
HVAC,Adams Brothers HVAC & Gas,4013 N 75th Ave  Phoenix  AZ 85033  United States,4013 N 75th Ave,Phoenix,85033,United States,Arizona,US,America/Phoenix, ,+16234005270,(623) 400-5270,,https://adamshvacgas.best/,adamshvacgas.best,Yes,84,4.8,open,"Wednesday, Open 24 hours; Thursday, Open 24 hours; Friday, Open 24 hours; Saturday, Open 24 hours; Sunday, Open 24 hours; Monday, Open 24 hours; Tuesday, Open 24 hours; ",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Lat 33.4931219,Lng -112.22005419999999,"33.4931219,-112.22005419999999",8559FQVH+6XW,ChIJJzD1UL4VK4cRvNSWhN7ZFbs,https://www.google.com/maps/place/?q=place_id:ChIJJzD1UL4VK4cRvNSWhN7ZFbs,13480920609333892284,https://www.google.com/search?kgmid=/g/11vxtt_1br,/g/11vxtt_1br,https://lh5.googleusercontent.com/p/AF1QipM8RoN1v6eHLxSpObAX_lbMY1WUCp_UPs8h6zM4,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=https://adamshvacgas.best/&size=48","https://search.google.com/local/reviews?placeid=ChIJJzD1UL4VK4cRvNSWhN7ZFbs&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , ,,"Discover the best HVAC services with Adams Brothers HVAC & Gas in Phoenix, AZ. We cater to all your heating & cooling needs.",0ahUKEwiRwM7xprCOAxW1UKQEHeapKPsQ8BcIsAIoDQ,,,Repair services,,,,,,,
HVAC,Phoenix HVAC – Air Conditioning Service & Heating Repair,101 W Portland St  Phoenix  AZ 85003  United States,101 W Portland St,Phoenix,85003,United States,Arizona,US,America/Phoenix, ,+19284330801,(928) 433-0801, ,,,Yes,40,4.9,open,"Wednesday, 7 AM-8 PM; Thursday, 7 AM-8 PM; Friday, 7 AM-8 PM; Saturday, 9 AM-7 PM; Sunday, 9 AM-7 PM; Monday, 7 AM-8 PM; Tuesday, 7 AM-8 PM; ",9 AM-7 PM,9 AM-7 PM,7 AM-8 PM,7 AM-8 PM,7 AM-8 PM,7 AM-8 PM,7 AM-8 PM,Lat 33.459497999999996,Lng -112.074733,"33.459497999999996,-112.074733",8559FW5G+Q4R,ChIJBd9LzeU-K4cR7c0UlAI1JW8,https://www.google.com/maps/place/?q=place_id:ChIJBd9LzeU-K4cR7c0UlAI1JW8,8008865797538893293,https://www.google.com/search?kgmid=/g/11b7q8x9pd,/g/11b7q8x9pd,https://lh5.googleusercontent.com/p/CIHM0ogKEICAgICB_dPgLA, ,"https://search.google.com/local/reviews?placeid=ChIJBd9LzeU-K4cR7c0UlAI1JW8&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , , , ,0ahUKEwiRwM7xprCOAxW1UKQEHeapKPsQ8BcI2AIoDg,,,Repair services, ,,,,,,
HVAC,Gonzales Heating & Cooling,1547 Grand Ave  Phoenix  AZ 85007  United States,1547 Grand Ave,Phoenix,85007,United States,Arizona,US,America/Phoenix, ,+16022532977,(602) 253-2977,,http://gonzaleshc.com/,gonzaleshc.com,Yes,32,4.8,open,"Wednesday, 7 AM-4:30 PM; Thursday, 7 AM-4:30 PM; Friday, 7 AM-4:30 PM; Saturday, Closed; Sunday, Closed; Monday, 7 AM-4:30 PM; Tuesday, 7 AM-4:30 PM; ",Closed,Closed,7 AM-4:30 PM,7 AM-4:30 PM,7 AM-4:30 PM,7 AM-4:30 PM,7 AM-4:30 PM,Lat 33.459734399999995,Lng -112.09322379999999,"33.459734399999995,-112.09322379999999",8559FW54+VPR,ChIJ4YDdDTUSK4cRG9dJAiL8kq4,https://www.google.com/maps/place/?q=place_id:ChIJ4YDdDTUSK4cRG9dJAiL8kq4,12579393932196697883,https://www.google.com/search?kgmid=/g/1td33hyq,/g/1td33hyq,https://lh5.googleusercontent.com/p/AF1QipPUax63S48Hl35qitQMxayJtJNgjFUwVVo-_Fag,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://gonzaleshc.com/&size=48","https://search.google.com/local/reviews?placeid=ChIJ4YDdDTUSK4cRG9dJAiL8kq4&q=HVAC+in+Phoenix,+AR&authuser=0&hl=en", , , , , ,0ahUKEwiRwM7xprCOAxW1UKQEHeapKPsQ8BcI_wIoDw,,,Repair services, ,,,,,,
